Node,X,Y,U1,U2,S11,S22,S12
7.810000000000000000e+03,1.710000038146972656e+01,3.799999952316284180e+00,9.721528471118290327e-09,6.889575132618119824e-08,1.195803642272949219e+00,-1.642317511141300201e-02,-1.920164935290813446e-02
7.811000000000000000e+03,1.720000076293945312e+01,3.799999952316284180e+00,9.778706733243325289e-09,6.971061594640559633e-08,1.195798039436340332e+00,-1.641549170017242432e-02,-1.919922418892383575e-02
7.812000000000000000e+03,1.729999923706054688e+01,3.799999952316284180e+00,9.835882330833101150e-09,7.053021988667751430e-08,1.195791363716125488e+00,-1.640685275197029114e-02,-1.919621042907238007e-02
7.813000000000000000e+03,1.739999961853027344e+01,3.799999952316284180e+00,9.893058816601296712e-09,7.135459867413374013e-08,1.195783495903015137e+00,-1.639718748629093170e-02,-1.919378153979778290e-02
7.814000000000000000e+03,1.750000000000000000e+01,3.799999952316284180e+00,9.950234414191072574e-09,7.218373809791955864e-08,1.195774197578430176e+00,-1.638643071055412292e-02,-1.919081620872020721e-02
7.815000000000000000e+03,1.760000038146972656e+01,3.799999952316284180e+00,1.000741001178084844e-08,7.301763105260761222e-08,1.195763230323791504e+00,-1.637453585863113403e-02,-1.918775774538516998e-02
7.816000000000000000e+03,1.770000076293945312e+01,3.799999952316284180e+00,1.006458472119220460e-08,7.385629174905261607e-08,1.195750236511230469e+00,-1.636147312819957733e-02,-1.918469183146953583e-02
7.817000000000000000e+03,1.779999923706054688e+01,3.799999952316284180e+00,1.012175676606830166e-08,7.469969176554513979e-08,1.195735216140747070e+00,-1.634724624454975128e-02,-1.918135397136211395e-02
7.818000000000000000e+03,1.789999961853027344e+01,3.799999952316284180e+00,1.017892969912281842e-08,7.554785952379461378e-08,1.195717573165893555e+00,-1.633190922439098358e-02,-1.917906664311885834e-02
7.819000000000000000e+03,1.800000000000000000e+01,3.799999952316284180e+00,1.023610085582049578e-08,7.640079502380103804e-08,1.195697069168090820e+00,-1.631557755172252655e-02,-1.917689852416515350e-02
7.820000000000000000e+03,1.810000038146972656e+01,3.799999952316284180e+00,1.029327023616133374e-08,7.725849116013705498e-08,1.195673227310180664e+00,-1.629846543073654175e-02,-1.917553693056106567e-02
7.821000000000000000e+03,1.820000076293945312e+01,3.799999952316284180e+00,1.035043872832375200e-08,7.812094082737530698e-08,1.195645689964294434e+00,-1.628090441226959229e-02,-1.917535811662673950e-02
7.822000000000000000e+03,1.829999923706054688e+01,3.799999952316284180e+00,1.040760455595091116e-08,7.898812981466107885e-08,1.195614099502563477e+00,-1.626339927315711975e-02,-1.917646266520023346e-02
7.823000000000000000e+03,1.839999961853027344e+01,3.799999952316284180e+00,1.046476860722123092e-08,7.986009364913115860e-08,1.195578098297119141e+00,-1.624667830765247345e-02,-1.918059587478637695e-02
7.824000000000000000e+03,1.850000000000000000e+01,3.799999952316284180e+00,1.052193088213471128e-08,8.073681811993083102e-08,1.195537090301513672e+00,-1.623175665736198425e-02,-1.918731071054935455e-02
7.825000000000000000e+03,1.860000038146972656e+01,3.799999952316284180e+00,1.057909138069135224e-08,8.161830322706009611e-08,1.195491194725036621e+00,-1.622001454234123230e-02,-1.919780485332012177e-02
7.826000000000000000e+03,1.870000076293945312e+01,3.799999952316284180e+00,1.063624921471273410e-08,8.250454186509159626e-08,1.195440173149108887e+00,-1.621329039335250854e-02,-1.921296678483486176e-02
7.827000000000000000e+03,1.879999923706054688e+01,3.799999952316284180e+00,1.069340260784201746e-08,8.339551271774325869e-08,1.195384263992309570e+00,-1.621395908296108246e-02,-1.923330500721931458e-02
7.828000000000000000e+03,1.889999961853027344e+01,3.799999952316284180e+00,1.075055511279288112e-08,8.429126552300658659e-08,1.195324420928955078e+00,-1.622498594224452972e-02,-1.926074363291263580e-02
7.829000000000000000e+03,1.900000000000000000e+01,3.799999952316284180e+00,1.080770495320848568e-08,8.519177185917214956e-08,1.195261597633361816e+00,-1.624993979930877686e-02,-1.929457858204841614e-02
7.830000000000000000e+03,1.910000038146972656e+01,3.799999952316284180e+00,1.086485212908883113e-08,8.609703883166730520e-08,1.195198059082031250e+00,-1.629287935793399811e-02,-1.933502964675426483e-02
7.831000000000000000e+03,1.920000076293945312e+01,3.799999952316284180e+00,1.092199664043391749e-08,8.700705222963733831e-08,1.195136427879333496e+00,-1.635806448757648468e-02,-1.938094012439250946e-02
7.832000000000000000e+03,1.929999923706054688e+01,3.799999952316284180e+00,1.097913937542216445e-08,8.792181205308224889e-08,1.195080518722534180e+00,-1.644942536950111389e-02,-1.942934840917587280e-02
7.833000000000000000e+03,1.939999961853027344e+01,3.799999952316284180e+00,1.103628299858883111e-08,8.884133961828410975e-08,1.195034146308898926e+00,-1.656976900994777679e-02,-1.947703398764133453e-02
7.834000000000000000e+03,1.950000000000000000e+01,3.799999952316284180e+00,1.109342662175549776e-08,8.976562781981556327e-08,1.195001244544982910e+00,-1.671975292265415192e-02,-1.951653510332107544e-02
7.835000000000000000e+03,1.960000038146972656e+01,3.799999952316284180e+00,1.115057202127900382e-08,9.069466955224925186e-08,1.194984436035156250e+00,-1.689684763550758362e-02,-1.954026520252227783e-02
7.836000000000000000e+03,1.970000076293945312e+01,3.799999952316284180e+00,1.120772097351618868e-08,9.162847902643989073e-08,1.194984197616577148e+00,-1.709462143480777740e-02,-1.953951455652713776e-02
7.837000000000000000e+03,1.979999923706054688e+01,3.799999952316284180e+00,1.126487170211021294e-08,9.256703492610540707e-08,1.194997906684875488e+00,-1.730271428823471069e-02,-1.950594969093799591e-02
7.838000000000000000e+03,1.989999961853027344e+01,3.799999952316284180e+00,1.132202775977475540e-08,9.351037988380994648e-08,1.195019364356994629e+00,-1.750786416232585907e-02,-1.943541876971721649e-02
7.839000000000000000e+03,2.000000000000000000e+01,3.799999952316284180e+00,1.137918737015297665e-08,9.445849258327143616e-08,1.195039629936218262e+00,-1.769584044814109802e-02,-1.932580955326557159e-02
7.840000000000000000e+03,0.000000000000000000e+00,3.900000095367431641e+00,3.676171435984196673e-38,-1.745219146424056925e-40,1.068909287452697754e+00,3.206727802753448486e-01,-2.923841774463653564e-01
7.841000000000000000e+03,1.000000014901161194e-01,3.900000095367431641e+00,4.631940317412208685e-11,-3.619994581871566197e-11,1.065299034118652344e+00,3.086383938789367676e-01,-3.227928578853607178e-01
7.842000000000000000e+03,2.000000029802322388e-01,3.900000095367431641e+00,9.295936242992297593e-11,-6.574476379972438167e-11,1.068185925483703613e+00,2.958228290081024170e-01,-3.000631630420684814e-01
7.843000000000000000e+03,3.000000119209289551e-01,3.900000095367431641e+00,1.399866195184173989e-10,-8.876952645175961720e-11,1.071774721145629883e+00,2.806750237941741943e-01,-2.789302766323089600e-01
7.844000000000000000e+03,4.000000059604644775e-01,3.900000095367431641e+00,1.874556482261979795e-10,-1.053491877067713745e-10,1.075935244560241699e+00,2.636181116104125977e-01,-2.588314414024353027e-01
7.845000000000000000e+03,5.000000000000000000e-01,3.900000095367431641e+00,2.354008377114524819e-10,-1.155135292973952232e-10,1.080408096313476562e+00,2.451973408460617065e-01,-2.393683344125747681e-01
7.846000000000000000e+03,6.000000238418579102e-01,3.900000095367431641e+00,2.838337620492126234e-10,-1.192645288083937771e-10,1.084887504577636719e+00,2.259879708290100098e-01,-2.203248590230941772e-01
7.847000000000000000e+03,6.999999880790710449e-01,3.900000095367431641e+00,3.327449704659812824e-10,-1.165925411772406051e-10,1.089092850685119629e+00,2.065240889787673950e-01,-2.016448080539703369e-01
7.848000000000000000e+03,8.000000119209289551e-01,3.900000095367431641e+00,3.821086502764359238e-10,-1.074888650309802074e-10,1.092813849449157715e+00,1.872559785842895508e-01,-1.833866834640502930e-01
7.849000000000000000e+03,8.999999761581420898e-01,3.900000095367431641e+00,4.318879698317346083e-10,-9.195391670324681854e-11,1.095926165580749512e+00,1.685336381196975708e-01,-1.656736731529235840e-01
7.850000000000000000e+03,1.000000000000000000e+00,3.900000095367431641e+00,4.820405186123366548e-10,-7.000139357060675138e-11,1.098385572433471680e+00,1.506089121103286743e-01,-1.486514061689376831e-01
7.851000000000000000e+03,1.100000023841857910e+00,3.900000095367431641e+00,5.325221374974375976e-10,-4.165954387014281224e-11,1.100209355354309082e+00,1.336482465267181396e-01,-1.324580609798431396e-01
7.852000000000000000e+03,1.200000047683715820e+00,3.900000095367431641e+00,5.832903049451942934e-10,-6.970279822077207754e-12,1.101455450057983398e+00,1.177493259310722351e-01,-1.172075644135475159e-01
7.853000000000000000e+03,1.299999952316284180e+00,3.900000095367431641e+00,6.343053304824763927e-10,3.401258441559917856e-11,1.102203607559204102e+00,1.029575988650321960e-01,-1.029821932315826416e-01
7.854000000000000000e+03,1.399999976158142090e+00,3.900000095367431641e+00,6.855318535059495844e-10,8.122590794412687387e-11,1.102540969848632812e+00,8.928068727254867554e-02,-8.983211964368820190e-02
7.855000000000000000e+03,1.500000000000000000e+00,3.900000095367431641e+00,7.369386767486219014e-10,1.345992622914238268e-10,1.102552890777587891e+00,7.669996470212936401e-02,-7.777810841798782349e-02
7.856000000000000000e+03,1.600000023841857910e+00,3.900000095367431641e+00,7.884988217909949526e-10,1.940573951531021635e-10,1.102317333221435547e+00,6.517930328845977783e-02,-6.681640446186065674e-02
7.857000000000000000e+03,1.700000047683715820e+00,3.900000095367431641e+00,8.401893070164589972e-10,2.595220705003953299e-10,1.101901650428771973e+00,5.467149987816810608e-02,-5.692353844642639160e-02
7.858000000000000000e+03,1.799999952316284180e+00,3.900000095367431641e+00,8.919905369886294011e-10,3.309136020757108554e-10,1.101362705230712891e+00,4.512287676334381104e-02,-4.806110635399818420e-02
7.859000000000000000e+03,1.899999976158142090e+00,3.900000095367431641e+00,9.438859693844392496e-10,4.081526228105758491e-10,1.100746512413024902e+00,3.647638857364654541e-02,-4.017999768257141113e-02
7.860000000000000000e+03,2.000000000000000000e+00,3.900000095367431641e+00,9.958615043714758031e-10,4.911605011592712344e-10,1.100089550018310547e+00,2.867385745048522949e-02,-3.322362527251243591e-02
7.861000000000000000e+03,2.099999904632568359e+00,3.900000095367431641e+00,1.047905429096829266e-09,5.798606039775222598e-10,1.099420070648193359e+00,2.165737375617027283e-02,-2.713096886873245239e-02
7.862000000000000000e+03,2.200000047683715820e+00,3.900000095367431641e+00,1.100007751553278013e-09,6.741792124564938149e-10,1.098759174346923828e+00,1.537020411342382431e-02,-2.183879911899566650e-02
7.863000000000000000e+03,2.299999952316284180e+00,3.900000095367431641e+00,1.152159923023532428e-09,7.740448837445512709e-10,1.098122358322143555e+00,9.757498279213905334e-03,-1.728304848074913025e-02
7.864000000000000000e+03,2.400000095367431641e+00,3.900000095367431641e+00,1.204354727057932450e-09,8.793905048598560370e-10,1.097520232200622559e+00,4.766531288623809814e-03,-1.340075582265853882e-02
7.865000000000000000e+03,2.500000000000000000e+00,3.900000095367431641e+00,1.256585946407540177e-09,9.901514053112236979e-10,1.096960186958312988e+00,3.470552328508347273e-04,-1.013026945292949677e-02
7.866000000000000000e+03,2.599999904632568359e+00,3.900000095367431641e+00,1.308848252001837409e-09,1.106267522033022033e-09,1.096446037292480469e+00,-3.548678709194064140e-03,-7.412700913846492767e-03
7.867000000000000000e+03,2.700000047683715820e+00,3.900000095367431641e+00,1.361137424993330569e-09,1.227682511206751315e-09,1.095980167388916016e+00,-6.965817417949438095e-03,-5.191899836063385010e-03
7.868000000000000000e+03,2.799999952316284180e+00,3.900000095367431641e+00,1.413449135512223620e-09,1.354342971104927074e-09,1.095562934875488281e+00,-9.946877136826515198e-03,-3.414793638512492180e-03
7.869000000000000000e+03,2.900000095367431641e+00,3.900000095367431641e+00,1.465780274934047611e-09,1.486200384981373190e-09,1.095193386077880859e+00,-1.253182440996170044e-02,-2.032067859545350075e-03
7.870000000000000000e+03,3.000000000000000000e+00,3.900000095367431641e+00,1.518127734634333592e-09,1.623208345513660333e-09,1.094869971275329590e+00,-1.475805044174194336e-02,-9.974937420338392258e-04
7.871000000000000000e+03,3.099999904632568359e+00,3.900000095367431641e+00,1.570489072122427388e-09,1.765325219338365059e-09,1.094590544700622559e+00,-1.666048727929592133e-02,-2.686984662432223558e-04
7.872000000000000000e+03,3.200000047683715820e+00,3.900000095367431641e+00,1.622862177974582210e-09,1.912512592738835338e-09,1.094352245330810547e+00,-1.827164553105831146e-02,1.933999010361731052e-04
7.873000000000000000e+03,3.299999952316284180e+00,3.900000095367431641e+00,1.675244942767051270e-09,2.064734383466770851e-09,1.094152450561523438e+00,-1.962168700993061066e-02,4.246834141667932272e-04
7.874000000000000000e+03,3.400000095367431641e+00,3.900000095367431641e+00,1.727635923209902558e-09,2.221958395054457469e-09,1.093988060951232910e+00,-2.073853462934494019e-02,4.574618069455027580e-04
7.875000000000000000e+03,3.500000000000000000e+00,3.900000095367431641e+00,1.780033564990901596e-09,2.384154429435625389e-09,1.093856096267700195e+00,-2.164794504642486572e-02,3.213835589122027159e-04
7.876000000000000000e+03,3.599999904632568359e+00,3.900000095367431641e+00,1.832436646864721297e-09,2.551296063302288530e-09,1.093753695487976074e+00,-2.237361110746860504e-02,4.284575697965919971e-05
7.877000000000000000e+03,3.700000047683715820e+00,3.900000095367431641e+00,1.884844280652941961e-09,2.723359093792510066e-09,1.093677997589111328e+00,-2.293726056814193726e-02,-3.543247003108263016e-04
7.878000000000000000e+03,3.799999952316284180e+00,3.900000095367431641e+00,1.937255245110236501e-09,2.900320428267377793e-09,1.093626141548156738e+00,-2.335875295102596283e-02,-8.486890001222491264e-04
7.879000000000000000e+03,3.900000095367431641e+00,3.900000095367431641e+00,1.989669318191999992e-09,3.082161192935473082e-09,1.093595743179321289e+00,-2.365618757903575897e-02,-1.421517576090991497e-03
7.880000000000000000e+03,4.000000000000000000e+00,3.900000095367431641e+00,2.042085389675207807e-09,3.268862736049982232e-09,1.093584179878234863e+00,-2.384600043296813965e-02,-2.055857796221971512e-03
7.881000000000000000e+03,4.099999904632568359e+00,3.900000095367431641e+00,2.094503015470650098e-09,3.460409514488560490e-09,1.093589305877685547e+00,-2.394307777285575867e-02,-2.737109083682298660e-03
7.882000000000000000e+03,4.199999809265136719e+00,3.900000095367431641e+00,2.146921973533721939e-09,3.656786873307282804e-09,1.093608856201171875e+00,-2.396083995699882507e-02,-3.452308243140578270e-03
7.883000000000000000e+03,4.300000190734863281e+00,3.900000095367431641e+00,2.199341819775213480e-09,3.857983266186693072e-09,1.093640923500061035e+00,-2.391136251389980316e-02,-4.190302919596433640e-03
7.884000000000000000e+03,4.400000095367431641e+00,3.900000095367431641e+00,2.251762110105914871e-09,4.063985592495100718e-09,1.093683719635009766e+00,-2.380545064806938171e-02,-4.941089078783988953e-03
7.885000000000000000e+03,4.500000000000000000e+00,3.900000095367431641e+00,2.304182622481221188e-09,4.274784970448308741e-09,1.093735575675964355e+00,-2.365275658667087555e-02,-5.696591921150684357e-03
7.886000000000000000e+03,4.599999904632568359e+00,3.900000095367431641e+00,2.356603134856527504e-09,4.490372518262120138e-09,1.093794941902160645e+00,-2.346185036003589630e-02,-6.449612323194742203e-03
7.887000000000000000e+03,4.699999809265136719e+00,3.900000095367431641e+00,2.409023647231833820e-09,4.710740686419967460e-09,1.093860507011413574e+00,-2.324032038450241089e-02,-7.194150239229202271e-03
7.888000000000000000e+03,4.800000190734863281e+00,3.900000095367431641e+00,2.461444381651745061e-09,4.935883701762122655e-09,1.093931078910827637e+00,-2.299484796822071075e-02,-7.925289683043956757e-03
7.889000000000000000e+03,4.900000095367431641e+00,3.900000095367431641e+00,2.513864449937841528e-09,5.165793570682808422e-09,1.094005346298217773e+00,-2.273129485547542572e-02,-8.638635277748107910e-03
7.890000000000000000e+03,5.000000000000000000e+00,3.900000095367431641e+00,2.566284518223937994e-09,5.400467184557555811e-09,1.094082474708557129e+00,-2.245477028191089630e-02,-9.331124834716320038e-03
7.891000000000000000e+03,5.099999904632568359e+00,3.900000095367431641e+00,2.618703920376219685e-09,5.639899658405056471e-09,1.094161510467529297e+00,-2.216970361769199371e-02,-1.000003144145011902e-02
7.892000000000000000e+03,5.199999809265136719e+00,3.900000095367431641e+00,2.671123322528501376e-09,5.884087883600841451e-09,1.094241738319396973e+00,-2.187990769743919373e-02,-1.064332388341426849e-02
7.893000000000000000e+03,5.300000190734863281e+00,3.900000095367431641e+00,2.723542502636178142e-09,6.133029639698861502e-09,1.094322323799133301e+00,-2.158864587545394897e-02,-1.125959493219852448e-02
7.894000000000000000e+03,5.400000095367431641e+00,3.900000095367431641e+00,2.775961016610040133e-09,6.386720041717808272e-09,1.094402670860290527e+00,-2.129868231713771820e-02,-1.184753514826297760e-02
7.895000000000000000e+03,5.500000000000000000e+00,3.900000095367431641e+00,2.828379530583902124e-09,6.645158645568471911e-09,1.094482421875000000e+00,-2.101233974099159241e-02,-1.240678410977125168e-02
7.896000000000000000e+03,5.599999904632568359e+00,3.900000095367431641e+00,2.880797600468554265e-09,6.908344118983222870e-09,1.094560980796813965e+00,-2.073154598474502563e-02,-1.293696649372577667e-02
7.897000000000000000e+03,5.699999809265136719e+00,3.900000095367431641e+00,2.933215226263996556e-09,7.176274241516011898e-09,1.094637989997863770e+00,-2.045787312090396881e-02,-1.343808602541685104e-02
7.898000000000000000e+03,5.800000190734863281e+00,3.900000095367431641e+00,2.985633074104043772e-09,7.448950345434468545e-09,1.094712972640991211e+00,-2.019258961081504822e-02,-1.391048636287450790e-02
7.899000000000000000e+03,5.900000095367431641e+00,3.900000095367431641e+00,3.038050699899486062e-09,7.726368878024914011e-09,1.094785928726196289e+00,-1.993668824434280396e-02,-1.435435190796852112e-02
7.900000000000000000e+03,6.000000000000000000e+00,3.900000095367431641e+00,3.090467881605718503e-09,8.008529839287348295e-09,1.094856500625610352e+00,-1.969092525541782379e-02,-1.477058418095111847e-02
7.901000000000000000e+03,6.099999904632568359e+00,3.900000095367431641e+00,3.142885063311950944e-09,8.295434561489400949e-09,1.094924569129943848e+00,-1.945584639906883240e-02,-1.515986770391464233e-02
7.902000000000000000e+03,6.199999809265136719e+00,3.900000095367431641e+00,3.195302022973578460e-09,8.587081268274232571e-09,1.094989895820617676e+00,-1.923181861639022827e-02,-1.552308164536952972e-02
7.903000000000000000e+03,6.300000190734863281e+00,3.900000095367431641e+00,3.247719426724415825e-09,8.883472624177102261e-09,1.095052361488342285e+00,-1.901905611157417297e-02,-1.586128026247024536e-02
7.904000000000000000e+03,6.400000095367431641e+00,3.900000095367431641e+00,3.300136386386043341e-09,9.184605964662750921e-09,1.095112085342407227e+00,-1.881763711571693420e-02,-1.617522165179252625e-02
7.905000000000000000e+03,6.500000000000000000e+00,3.900000095367431641e+00,3.352553346047670857e-09,9.490483066088017949e-09,1.095168948173522949e+00,-1.862753368914127350e-02,-1.646625064313411713e-02
7.906000000000000000e+03,6.599999904632568359e+00,3.900000095367431641e+00,3.404970305709298373e-09,9.801103928452903347e-09,1.095222949981689453e+00,-1.844861544668674469e-02,-1.673538424074649811e-02
7.907000000000000000e+03,6.699999809265136719e+00,3.900000095367431641e+00,3.457387265370925888e-09,1.011646855175740711e-08,1.095273971557617188e+00,-1.828068122267723083e-02,-1.698374561965465546e-02
7.908000000000000000e+03,6.800000190734863281e+00,3.900000095367431641e+00,3.509804669121763254e-09,1.043657960053678835e-08,1.095322251319885254e+00,-1.812345907092094421e-02,-1.721253991127014160e-02
7.909000000000000000e+03,6.900000095367431641e+00,3.900000095367431641e+00,3.562221628783390770e-09,1.076143529843420765e-08,1.095367670059204102e+00,-1.797663606703281403e-02,-1.742261275649070740e-02
7.910000000000000000e+03,7.000000000000000000e+00,3.900000095367431641e+00,3.614638810489623211e-09,1.109103653362808473e-08,1.095410466194152832e+00,-1.783984713256359100e-02,-1.761533506214618683e-02
7.911000000000000000e+03,7.099999904632568359e+00,3.900000095367431641e+00,3.667056214240460577e-09,1.142538419429683927e-08,1.095450520515441895e+00,-1.771270111203193665e-02,-1.779169403016567230e-02
7.912000000000000000e+03,7.199999809265136719e+00,3.900000095367431641e+00,3.719473617991297942e-09,1.176447916861889098e-08,1.095488071441650391e+00,-1.759478822350502014e-02,-1.795274019241333008e-02
7.913000000000000000e+03,7.300000190734863281e+00,3.900000095367431641e+00,3.771891243786740233e-09,1.210832323295107926e-08,1.095523118972778320e+00,-1.748567819595336914e-02,-1.809957623481750488e-02
7.914000000000000000e+03,7.400000095367431641e+00,3.900000095367431641e+00,3.824308869582182524e-09,1.245691461093656471e-08,1.095555782318115234e+00,-1.738493144512176514e-02,-1.823290996253490448e-02
7.915000000000000000e+03,7.500000000000000000e+00,3.900000095367431641e+00,3.876726939466834665e-09,1.281025507893218673e-08,1.095586180686950684e+00,-1.729210652410984039e-02,-1.835395395755767822e-02
7.916000000000000000e+03,7.599999904632568359e+00,3.900000095367431641e+00,3.929144565262276956e-09,1.316834463693794532e-08,1.095614314079284668e+00,-1.720676571130752563e-02,-1.846351660788059235e-02
7.917000000000000000e+03,7.699999809265136719e+00,3.900000095367431641e+00,3.981562635146929097e-09,1.353118506131067988e-08,1.095640420913696289e+00,-1.712846755981445312e-02,-1.856245659291744232e-02
7.918000000000000000e+03,7.800000190734863281e+00,3.900000095367431641e+00,4.033981149120791088e-09,1.389877812840722981e-08,1.095664620399475098e+00,-1.705678552389144897e-02,-1.865167543292045593e-02
7.919000000000000000e+03,7.900000095367431641e+00,3.900000095367431641e+00,4.086399219005443229e-09,1.427112028551391631e-08,1.095686912536621094e+00,-1.699130050837993622e-02,-1.873167231678962708e-02
7.920000000000000000e+03,8.000000000000000000e+00,3.900000095367431641e+00,4.138817732979305219e-09,1.464821419716599848e-08,1.095707416534423828e+00,-1.693160459399223328e-02,-1.880344375967979431e-02
7.921000000000000000e+03,8.100000381469726562e+00,3.900000095367431641e+00,4.191236246953167210e-09,1.503006252789873542e-08,1.095726251602172852e+00,-1.687730476260185242e-02,-1.886768080294132233e-02
7.922000000000000000e+03,8.199999809265136719e+00,3.900000095367431641e+00,4.243654760927029201e-09,1.541665994864160893e-08,1.095743536949157715e+00,-1.682802662253379822e-02,-1.892465725541114807e-02
7.923000000000000000e+03,8.300000190734863281e+00,3.900000095367431641e+00,4.296073718990101042e-09,1.580801445300039632e-08,1.095759391784667969e+00,-1.678340137004852295e-02,-1.897561550140380859e-02
7.924000000000000000e+03,8.399999618530273438e+00,3.900000095367431641e+00,4.348492232963963033e-09,1.620411893554773997e-08,1.095773816108703613e+00,-1.674309000372886658e-02,-1.902038417756557465e-02
7.925000000000000000e+03,8.500000000000000000e+00,3.900000095367431641e+00,4.400911635116244724e-09,1.660498227806783689e-08,1.095787048339843750e+00,-1.670676097273826599e-02,-1.906022429466247559e-02
7.926000000000000000e+03,8.600000381469726562e+00,3.900000095367431641e+00,4.453330593179316566e-09,1.701059915149016888e-08,1.095798969268798828e+00,-1.667410507798194885e-02,-1.909507066011428833e-02
7.927000000000000000e+03,8.699999809265136719e+00,3.900000095367431641e+00,4.505749551242388407e-09,1.742096777945789654e-08,1.095809936523437500e+00,-1.664482429623603821e-02,-1.912537775933742523e-02
7.928000000000000000e+03,8.800000190734863281e+00,3.900000095367431641e+00,4.558169397483879948e-09,1.783609526739837747e-08,1.095819711685180664e+00,-1.661864668130874634e-02,-1.915211044251918793e-02
7.929000000000000000e+03,8.899999618530273438e+00,3.900000095367431641e+00,4.610588355546951789e-09,1.825597450988425408e-08,1.095828652381896973e+00,-1.659530773758888245e-02,-1.917492970824241638e-02
7.930000000000000000e+03,9.000000000000000000e+00,3.900000095367431641e+00,4.663007757699233480e-09,1.868061438869972335e-08,1.095836639404296875e+00,-1.657456718385219574e-02,-1.919491961598396301e-02
7.931000000000000000e+03,9.100000381469726562e+00,3.900000095367431641e+00,4.715427603940725021e-09,1.911000957477426709e-08,1.095843911170959473e+00,-1.655619405210018158e-02,-1.921186223626136780e-02
7.932000000000000000e+03,9.199999809265136719e+00,3.900000095367431641e+00,4.767847006093006712e-09,1.954415651539420651e-08,1.095850348472595215e+00,-1.653997786343097687e-02,-1.922606118023395538e-02
7.933000000000000000e+03,9.300000190734863281e+00,3.900000095367431641e+00,4.820266852334498253e-09,1.998306586870057799e-08,1.095856189727783203e+00,-1.652571931481361389e-02,-1.923833601176738739e-02
7.934000000000000000e+03,9.399999618530273438e+00,3.900000095367431641e+00,4.872686254486779944e-09,2.042672697655234515e-08,1.095861315727233887e+00,-1.651323586702346802e-02,-1.924821361899375916e-02
7.935000000000000000e+03,9.500000000000000000e+00,3.900000095367431641e+00,4.925106544817481335e-09,2.087515049709054438e-08,1.095865964889526367e+00,-1.650235615670681000e-02,-1.925665326416492462e-02
7.936000000000000000e+03,9.600000381469726562e+00,3.900000095367431641e+00,4.977526391058972877e-09,2.132833110124465748e-08,1.095870018005371094e+00,-1.649292372167110443e-02,-1.926331594586372375e-02
7.937000000000000000e+03,9.699999809265136719e+00,3.900000095367431641e+00,5.029946237300464418e-09,2.178626345994416624e-08,1.095873594284057617e+00,-1.648479327559471130e-02,-1.926839724183082581e-02
7.938000000000000000e+03,9.800000190734863281e+00,3.900000095367431641e+00,5.082366527631165809e-09,2.224896000768694648e-08,1.095876812934875488e+00,-1.647783070802688599e-02,-1.927261240780353546e-02
7.939000000000000000e+03,9.899999618530273438e+00,3.900000095367431641e+00,5.134786373872657350e-09,2.271640830997512239e-08,1.095879554748535156e+00,-1.647191308438777924e-02,-1.927539147436618805e-02
7.940000000000000000e+03,1.000000000000000000e+01,3.900000095367431641e+00,5.187206664203358741e-09,2.318861902494973037e-08,1.095881938934326172e+00,-1.646693050861358643e-02,-1.927760615944862366e-02
7.941000000000000000e+03,1.010000038146972656e+01,3.900000095367431641e+00,5.239626954534060133e-09,2.366558859989709163e-08,1.095884084701538086e+00,-1.646277680993080139e-02,-1.927883736789226532e-02
7.942000000000000000e+03,1.019999980926513672e+01,3.900000095367431641e+00,5.292046800775551674e-09,2.414731170574668795e-08,1.095885872840881348e+00,-1.645936071872711182e-02,-1.927918381989002228e-02
7.943000000000000000e+03,1.030000019073486328e+01,3.900000095367431641e+00,5.344467091106253065e-09,2.463379900063955574e-08,1.095887422561645508e+00,-1.645659655332565308e-02,-1.927932724356651306e-02
7.944000000000000000e+03,1.039999961853027344e+01,3.900000095367431641e+00,5.396886937347744606e-09,2.512503805007781921e-08,1.095888733863830566e+00,-1.645440421998500824e-02,-1.927859149873256683e-02
7.945000000000000000e+03,1.050000000000000000e+01,3.900000095367431641e+00,5.449307671767655847e-09,2.562104128855935414e-08,1.095889806747436523e+00,-1.645271480083465576e-02,-1.927782781422138214e-02
7.946000000000000000e+03,1.060000038146972656e+01,3.900000095367431641e+00,5.501727962098357239e-09,2.612180338701364235e-08,1.095890760421752930e+00,-1.645146496593952179e-02,-1.927652768790721893e-02
7.947000000000000000e+03,1.069999980926513672e+01,3.900000095367431641e+00,5.554148252429058630e-09,2.662731901637016563e-08,1.095891475677490234e+00,-1.645059511065483093e-02,-1.927475817501544952e-02
7.948000000000000000e+03,1.080000019073486328e+01,3.900000095367431641e+00,5.606568542759760021e-09,2.713759705841312098e-08,1.095892190933227539e+00,-1.645005680620670319e-02,-1.927315257489681244e-02
7.949000000000000000e+03,1.089999961853027344e+01,3.900000095367431641e+00,5.658988833090461412e-09,2.765263040771515080e-08,1.095892667770385742e+00,-1.644979976117610931e-02,-1.927099004387855530e-02
7.950000000000000000e+03,1.100000000000000000e+01,3.900000095367431641e+00,5.711409123421162803e-09,2.817242616970361269e-08,1.095893025398254395e+00,-1.644978486001491547e-02,-1.926908269524574280e-02
7.951000000000000000e+03,1.110000038146972656e+01,3.900000095367431641e+00,5.763829857841074045e-09,2.869698256802166725e-08,1.095893263816833496e+00,-1.644997484982013702e-02,-1.926689222455024719e-02
